year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
1978,1978-06-15,Peru,Iran,4,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Scotland,Netherlands,3,2,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Netherlands,Austria,5,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Germany,Italy,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Germany,Netherlands,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Italy,Austria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Austria,Germany,3,2,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Netherlands,Italy,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Brazil,Peru,3,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,Poland,2,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Poland,Peru,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,Brazil,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Brazil,Poland,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,Peru,6,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Brazil,Italy,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,Netherlands,3,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Poland,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Peru,Cameroon,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Peru,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Poland,Cameroon,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Poland,Peru,5,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Cameroon,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Germany,Algeria,1,2,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Chile,Austria,0,1,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Germany,Chile,4,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Algeria,Austria,0,2,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Algeria,Chile,3,2,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Germany,Austria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Argentina,Belgium,0,1,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Hungary,El Salvador,10,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Argentina,Hungary,4,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Belgium,El Salvador,1,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Belgium,Hungary,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Argentina,El Salvador,2,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,England,France,3,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Czechoslovakia,Kuwait,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,England,Czechoslovakia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,France,Kuwait,4,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,France,Czechoslovakia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,England,Kuwait,1,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Spain,Honduras,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Yugoslavia,Northern Ireland,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Spain,Yugoslavia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Honduras,Northern Ireland,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Honduras,Yugoslavia,0,1,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Northern Ireland,Spain,1,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Brazil,Russia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Scotland,New Zealand,5,2,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Brazil,Scotland,4,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Russia,New Zealand,3,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Russia,Scotland,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Brazil,New Zealand,4,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Poland,Belgium,3,0,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Belgium,Russia,0,1,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Poland,Russia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Germany,England,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Germany,Spain,2,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Spain,England,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Argentina,2,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Argentina,Brazil,1,3,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Brazil,3,2,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Austria,France,0,1,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Austria,Northern Ireland,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1982,1982-06-15,France,Northern Ireland,4,1,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Poland,Italy,0,2,No,Lose,Win,,,,,,,,,,,,,,
1982,1982-06-15,Germany,France,3,3,Yes,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Poland,France,3,2,No,Win,Lose,,,,,,,,,,,,,,
1982,1982-06-15,Italy,Germany,3,1,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Bulgaria,Italy,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,Korea Republic,3,1,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Italy,Argentina,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Korea Republic,Bulgaria,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Korea Republic,Italy,2,3,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,Bulgaria,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Belgium,Mexico,1,2,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Paraguay,Iraq,1,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Mexico,Paraguay,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Iraq,Belgium,1,2,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Paraguay,Belgium,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Iraq,Mexico,0,1,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Canada,France,0,1,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Russia,Hungary,6,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,France,Russia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Hungary,Canada,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Hungary,France,0,3,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Russia,Canada,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Spain,Brazil,0,1,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Algeria,Northern Ireland,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Brazil,Algeria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Northern Ireland,Spain,1,2,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Northern Ireland,Brazil,0,3,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Algeria,Spain,0,3,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Uruguay,Germany,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Scotland,Denmark,0,1,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Germany,Scotland,2,1,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Denmark,Uruguay,6,1,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Denmark,Germany,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Scotland,Uruguay,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Morocco,Poland,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Portugal,England,1,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,England,Morocco,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1986,1986-06-15,Poland,Portugal,1,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,England,Poland,3,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Portugal,Morocco,1,3,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Mexico,Bulgaria,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Russia,Belgium,3,4,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Brazil,Poland,4,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,Uruguay,1,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Italy,France,0,2,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Morocco,Germany,0,1,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,England,Paraguay,3,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Denmark,Spain,1,5,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Brazil,France,1,1,Yes,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Germany,Mexico,0,0,Yes,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,England,2,1,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Spain,Belgium,1,1,Yes,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,France,Germany,0,2,No,Lose,Win,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,Belgium,2,0,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,France,Belgium,4,2,No,Win,Lose,,,,,,,,,,,,,,
1986,1986-06-15,Argentina,Germany,3,2,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italy,Austria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,USA,Czechoslovakia,1,5,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Italy,USA,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Austria,Czechoslovakia,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Italy,Czechoslovakia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Austria,USA,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Argentina,Cameroon,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Russia,Romania,0,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Argentina,Russia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Cameroon,Romania,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Argentina,Romania,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Cameroon,Russia,0,4,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Brazil,Sweden,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Costa Rica,Scotland,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Brazil,Costa Rica,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Sweden,Scotland,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Sweden,Costa Rica,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Brazil,Scotland,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,United Arab Emirates,Colombia,0,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Germany,Yugoslavia,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,Colombia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Germany,United Arab Emirates,5,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Germany,Colombia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,United Arab Emirates,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Belgium,Korea Republic,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Uruguay,Spain,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Korea Republic,Spain,1,3,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Belgium,Uruguay,3,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Korea Republic,Uruguay,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Belgium,Spain,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,England,Republic of Ireland,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Netherlands,Egypt,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,England,Netherlands,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Republic of Ireland,Egypt,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,England,Egypt,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Republic of Ireland,Netherlands,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Cameroon,Colombia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Czechoslovakia,Costa Rica,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Brazil,Argentina,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Germany,Netherlands,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Republic of Ireland,Romania,0,0,Yes,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italy,Uruguay,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Spain,Yugoslavia,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,England,Belgium,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,Argentina,0,0,Yes,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Italy,Republic of Ireland,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Germany,Czechoslovakia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,England,Cameroon,3,2,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italy,Argentina,1,1,Yes,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Germany,England,1,1,Yes,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italy,England,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Germany,Argentina,1,0,No,Win,Lose,,,,,,,,,,,,,,
1994,1994-06-18 00:00:00,USA,Switzerland,1,1,No,Draw,Draw,23.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-18 00:00:00,Colombia,Romania,1,3,No,Lose,Win,17.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-22 00:00:00,Romania,Switzerland,1,4,No,Lose,Win,7.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-22 00:00:00,USA,Colombia,2,1,No,Win,Lose,23.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,USA,Romania,0,1,No,Lose,Win,23.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,Switzerland,Colombia,0,2,No,Lose,Win,12.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Cameroon,Sweden,2,2,No,Draw,Draw,24.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-20 00:00:00,Brazil,Russia,2,0,No,Win,Lose,3.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,Brazil,Cameroon,3,0,No,Win,Lose,3.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,Sweden,Russia,3,1,No,Win,Lose,10.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Russia,Cameroon,6,1,No,Win,Lose,19.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Brazil,Sweden,1,1,No,Draw,Draw,3.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-17 00:00:00,Germany,Bolivia,1,0,No,Win,Lose,1.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-17 00:00:00,Spain,Korea Republic,2,2,No,Draw,Draw,5.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Germany,Spain,1,1,No,Draw,Draw,1.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-23 00:00:00,Korea Republic,Bolivia,0,0,No,Draw,Draw,37.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-27 00:00:00,Bolivia,Spain,1,3,No,Lose,Win,43.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-27 00:00:00,Germany,Korea Republic,3,2,No,Win,Lose,1.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Argentina,Greece,4,0,No,Win,Lose,8.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Nigeria,Bulgaria,3,0,No,Win,Lose,11.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Argentina,Nigeria,2,1,No,Win,Lose,8.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,Bulgaria,Greece,4,0,No,Win,Lose,29.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-30 00:00:00,Greece,Nigeria,0,2,No,Lose,Win,31.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-30 00:00:00,Argentina,Bulgaria,0,2,No,Lose,Win,8.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-18 00:00:00,Italy,Republic of Ireland,0,1,No,Lose,Win,4.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Norway,Mexico,1,0,No,Win,Lose,6.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-23 00:00:00,Italy,Norway,1,0,No,Win,Lose,4.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,Mexico,Republic of Ireland,2,1,No,Win,Lose,16.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Republic of Ireland,Norway,0,0,No,Draw,Draw,14.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Italy,Mexico,1,1,No,Draw,Draw,4.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Belgium,Morocco,1,0,No,Win,Lose,27.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-20 00:00:00,Netherlands,Saudi Arabia,2,1,No,Win,Lose,2.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Belgium,Netherlands,1,0,No,Win,Lose,27.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Saudi Arabia,Morocco,2,1,No,Win,Lose,34.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-29 00:00:00,Morocco,Netherlands,1,2,No,Lose,Win,28.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-29 00:00:00,Belgium,Saudi Arabia,0,1,No,Lose,Win,27.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-02 00:00:00,Germany,Belgium,3,2,No,Win,Lose,1.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-02 00:00:00,Spain,Switzerland,3,0,No,Win,Lose,5.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-03 00:00:00,Saudi Arabia,Sweden,1,3,No,Lose,Win,34.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-03 00:00:00,Romania,Argentina,3,2,No,Win,Lose,7.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-04 00:00:00,Netherlands,Republic of Ireland,2,0,No,Win,Lose,2.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-04 00:00:00,Brazil,USA,1,0,No,Win,Lose,3.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-05 00:00:00,Nigeria,Italy,1,2,No,Lose,Win,11.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-05 00:00:00,Mexico,Bulgaria,1,1,Yes,Lose,Win,16.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-09 00:00:00,Italy,Spain,2,1,No,Win,Lose,4.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-09 00:00:00,Netherlands,Brazil,2,3,No,Lose,Win,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-10 00:00:00,Bulgaria,Germany,2,1,No,Win,Lose,29.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-10 00:00:00,Romania,Sweden,2,2,Yes,Lose,Win,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-13 00:00:00,Bulgaria,Italy,1,2,No,Lose,Win,29.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Sweden,Brazil,1,1,No,Draw,Draw,10.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-16 00:00:00,Sweden,Bulgaria,4,0,No,Win,Lose,10.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-17 00:00:00,Brazil,Italy,0,0,Yes,Win,Lose,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-10 00:00:00,Brazil,Scotland,2,1,No,Win,Lose,1.0,41.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-10 00:00:00,Morocco,Norway,2,2,No,Draw,Draw,13.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-16 00:00:00,Scotland,Norway,1,1,No,Draw,Draw,41.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-16 00:00:00,Brazil,Morocco,3,0,No,Win,Lose,1.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Scotland,Morocco,0,3,No,Lose,Win,41.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Brazil,Norway,1,2,No,Lose,Win,1.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-11 00:00:00,Italy,Chile,2,2,No,Draw,Draw,14.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-11 00:00:00,Cameroon,Austria,1,1,No,Draw,Draw,49.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-17 00:00:00,Chile,Austria,1,1,No,Draw,Draw,9.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-17 00:00:00,Italy,Cameroon,3,0,No,Win,Lose,14.0,49.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Italy,Austria,2,1,No,Win,Lose,14.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Chile,Cameroon,1,1,No,Draw,Draw,9.0,49.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,Saudi Arabia,Denmark,0,1,No,Lose,Win,34.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,France,South Africa,3,0,No,Win,Lose,18.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-18 00:00:00,South Africa,Denmark,1,1,No,Draw,Draw,24.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-18 00:00:00,France,Saudi Arabia,4,0,No,Win,Lose,18.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,France,Denmark,2,1,No,Win,Lose,18.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,South Africa,Saudi Arabia,2,2,No,Draw,Draw,24.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,Paraguay,Bulgaria,0,0,No,Draw,Draw,29.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,Spain,Nigeria,2,3,No,Lose,Win,15.0,74.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-19 00:00:00,Nigeria,Bulgaria,1,0,No,Win,Lose,74.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-19 00:00:00,Spain,Paraguay,0,0,No,Draw,Draw,15.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,Spain,Bulgaria,6,1,No,Win,Lose,15.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,Nigeria,Paraguay,1,3,No,Lose,Win,74.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,Korea Republic,Mexico,1,3,No,Lose,Win,20.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,Netherlands,Belgium,0,0,No,Draw,Draw,25.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-20 00:00:00,Belgium,Mexico,2,2,No,Draw,Draw,36.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
