year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
2006,2006-06-20 00:00:00,Paraguay,Trinidad y Tobago,2,0,No,Win,Lose,33.0,47.0,0.0,0.0,0.0,0.0,81.0,73.0,76.2,80.0,70.2,65.5,68.0,
2006,2006-06-10 00:00:00,Argentina,Costa de Marfil,2,1,No,Win,Lose,9.0,32.0,0.0,0.0,0.0,0.0,87.0,69.0,86.5,86.0,87.0,81.2,81.7,75.8
2006,2006-06-11 00:00:00,Serbia,Países Bajos,0,1,No,Lose,Win,47.0,3.0,0.0,0.0,0.0,0.0,75.0,86.0,78.5,82.3,81.5,84.0,91.0,85.2
2006,2006-06-16 00:00:00,Argentina,Serbia,6,0,No,Win,Lose,9.0,47.0,0.0,0.0,0.0,0.0,87.0,75.0,86.5,86.0,87.0,78.5,82.3,81.5
2006,2006-06-16 00:00:00,Países Bajos,Costa de Marfil,2,1,No,Win,Lose,3.0,32.0,0.0,0.0,0.0,0.0,86.0,69.0,84.0,91.0,85.2,81.2,81.7,75.8
2006,2006-06-21 00:00:00,Países Bajos,Argentina,0,0,No,Draw,Draw,3.0,9.0,0.0,0.0,0.0,0.0,86.0,87.0,84.0,91.0,85.2,86.5,86.0,87.0
2006,2006-06-21 00:00:00,Costa de Marfil,Serbia,3,2,No,Win,Lose,32.0,47.0,0.0,0.0,0.0,0.0,69.0,75.0,81.2,81.7,75.8,78.5,82.3,81.5
2006,2006-06-15,México,Irán,3,1,No,Win,Lose,,,,,,,,,,,,,,
2006,2006-06-11 00:00:00,Angola,Portugal,0,1,No,Lose,Win,57.0,7.0,0.0,0.0,0.0,0.0,66.0,83.0,,79.3,,85.5,81.0,89.0
2006,2006-06-16 00:00:00,México,Angola,0,0,No,Draw,Draw,4.0,57.0,0.0,0.0,0.0,0.0,83.0,66.0,77.0,80.3,75.2,,79.3,
2006,2006-06-15,Portugal,Irán,2,0,No,Win,Lose,,,,,,,,,,,,,,
2006,2006-06-21 00:00:00,Portugal,México,2,1,No,Win,Lose,7.0,4.0,0.0,0.0,0.0,0.0,83.0,83.0,85.5,81.0,89.0,77.0,80.3,75.2
2006,2006-06-15,Irán,Angola,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2006,2006-06-12 00:00:00,Estados Unidos,República Checa,0,3,No,Lose,Win,5.0,2.0,0.0,0.0,0.0,0.0,84.0,94.0,77.2,76.7,78.5,82.2,83.0,83.5
2006,2006-06-12 00:00:00,Italia,Ghana,2,0,No,Win,Lose,13.0,48.0,0.0,0.0,0.0,0.0,95.0,,90.2,89.3,86.5,75.5,73.3,77.0
2006,2006-06-17 00:00:00,República Checa,Ghana,0,2,No,Lose,Win,2.0,48.0,0.0,0.0,0.0,0.0,94.0,,82.2,83.0,83.5,75.5,73.3,77.0
2006,2006-06-17 00:00:00,Italia,Estados Unidos,1,1,No,Draw,Draw,13.0,5.0,0.0,0.0,0.0,0.0,95.0,84.0,90.2,89.3,86.5,77.2,76.7,78.5
2006,2006-06-22 00:00:00,República Checa,Italia,0,2,No,Lose,Win,2.0,13.0,0.0,0.0,0.0,0.0,94.0,95.0,82.2,83.0,83.5,90.2,89.3,86.5
2006,2006-06-22 00:00:00,Ghana,Estados Unidos,2,1,No,Win,Lose,48.0,5.0,0.0,0.0,0.0,0.0,,84.0,75.5,73.3,77.0,77.2,76.7,78.5
2006,2006-06-12 00:00:00,Australia,Japón,3,1,No,Win,Lose,42.0,18.0,0.0,0.0,0.0,0.0,83.0,,72.8,76.3,78.8,,70.3,74.8
2006,2006-06-13 00:00:00,Brasil,Croacia,1,0,No,Win,Lose,1.0,23.0,0.0,0.0,0.0,0.0,91.0,77.0,88.0,92.7,92.0,82.5,82.0,77.5
2006,2006-06-18 00:00:00,Japón,Croacia,0,0,No,Draw,Draw,18.0,23.0,0.0,0.0,0.0,0.0,,77.0,,70.3,74.8,82.5,82.0,77.5
2006,2006-06-18 00:00:00,Brasil,Australia,2,0,No,Win,Lose,1.0,42.0,0.0,0.0,0.0,0.0,91.0,83.0,88.0,92.7,92.0,72.8,76.3,78.8
2006,2006-06-22 00:00:00,Japón,Brasil,1,4,No,Lose,Win,18.0,1.0,0.0,0.0,0.0,0.0,,91.0,,70.3,74.8,88.0,92.7,92.0
2006,2006-06-22 00:00:00,Croacia,Australia,2,2,No,Draw,Draw,23.0,42.0,0.0,0.0,0.0,0.0,77.0,83.0,82.5,82.0,77.5,72.8,76.3,78.8
2006,2006-06-13 00:00:00,Corea del Sur,Togo,2,1,No,Win,Lose,29.0,61.0,0.0,0.0,0.0,0.0,76.0,67.0,76.0,79.3,75.0,,72.0,
2006,2006-06-13 00:00:00,Francia,Suiza,0,0,No,Draw,Draw,8.0,35.0,0.0,0.0,0.0,0.0,90.0,75.0,87.5,91.0,89.0,78.8,77.7,77.0
2006,2006-06-18 00:00:00,Francia,Corea del Sur,1,1,No,Draw,Draw,8.0,29.0,0.0,0.0,0.0,0.0,90.0,76.0,87.5,91.0,89.0,76.0,79.3,75.0
2006,2006-06-19 00:00:00,Togo,Suiza,0,2,No,Lose,Win,61.0,35.0,0.0,0.0,0.0,0.0,67.0,75.0,,72.0,,78.8,77.7,77.0
2006,2006-06-23 00:00:00,Togo,Francia,0,2,No,Lose,Win,61.0,8.0,0.0,0.0,0.0,0.0,67.0,90.0,,72.0,,87.5,91.0,89.0
2006,2006-06-23 00:00:00,Suiza,Corea del Sur,2,0,No,Win,Lose,35.0,29.0,0.0,0.0,0.0,0.0,75.0,76.0,78.8,77.7,77.0,76.0,79.3,75.0
2006,2006-06-14 00:00:00,España,Ucrania,4,0,No,Win,Lose,5.0,45.0,0.0,0.0,0.0,0.0,95.0,,87.5,88.7,89.2,,81.7,67.5
2006,2006-06-14 00:00:00,Túnez,Arabia Saudita,2,2,No,Draw,Draw,21.0,34.0,0.0,0.0,0.0,0.0,67.0,,71.5,70.7,73.0,,,
2006,2006-06-19 00:00:00,Arabia Saudita,Ucrania,0,4,No,Lose,Win,34.0,45.0,0.0,0.0,0.0,0.0,,,,,,,81.7,67.5
2006,2006-06-19 00:00:00,España,Túnez,3,1,No,Win,Lose,5.0,21.0,0.0,0.0,0.0,0.0,95.0,67.0,87.5,88.7,89.2,71.5,70.7,73.0
2006,2006-06-23 00:00:00,Arabia Saudita,España,0,1,No,Lose,Win,34.0,5.0,0.0,0.0,0.0,0.0,,95.0,,,,87.5,88.7,89.2
2006,2006-06-23 00:00:00,Ucrania,Túnez,1,0,No,Win,Lose,45.0,21.0,0.0,0.0,0.0,0.0,,67.0,,81.7,67.5,71.5,70.7,73.0
2006,2006-06-24 00:00:00,Alemania,Suecia,2,0,No,Win,Lose,19.0,16.0,0.0,0.0,0.0,0.0,93.0,80.0,86.2,85.0,86.0,79.2,83.3,79.2
2006,2006-06-24 00:00:00,Argentina,México,2,1,No,Win,Lose,9.0,4.0,0.0,0.0,0.0,0.0,87.0,83.0,86.5,86.0,87.0,77.0,80.3,75.2
2006,2006-06-25 00:00:00,Inglaterra,Ecuador,1,0,No,Win,Lose,10.0,39.0,0.0,0.0,0.0,0.0,87.0,,89.5,90.0,88.2,,,
2006,2006-06-25 00:00:00,Portugal,Países Bajos,1,0,No,Win,Lose,7.0,3.0,0.0,0.0,0.0,0.0,83.0,86.0,85.5,81.0,89.0,84.0,91.0,85.2
2006,2006-06-26 00:00:00,Italia,Australia,1,0,No,Win,Lose,13.0,42.0,0.0,0.0,0.0,0.0,95.0,83.0,90.2,89.3,86.5,72.8,76.3,78.8
2006,2006-06-26 00:00:00,Suiza,Ucrania,0,0,Yes,Lose,Win,35.0,45.0,0.0,0.0,0.0,0.0,75.0,,78.8,77.7,77.0,,81.7,67.5
2006,2006-06-27 00:00:00,Brasil,Ghana,3,0,No,Win,Lose,1.0,48.0,0.0,0.0,0.0,0.0,91.0,,88.0,92.7,92.0,75.5,73.3,77.0
2006,2006-06-27 00:00:00,España,Francia,1,3,No,Lose,Win,5.0,8.0,0.0,0.0,0.0,0.0,95.0,90.0,87.5,88.7,89.2,87.5,91.0,89.0
2006,2006-06-30 00:00:00,Alemania,Argentina,1,1,Yes,Win,Lose,19.0,9.0,0.0,0.0,0.0,0.0,93.0,87.0,86.2,85.0,86.0,86.5,86.0,87.0
2006,2006-06-30 00:00:00,Italia,Ucrania,3,0,No,Win,Lose,13.0,45.0,0.0,0.0,0.0,0.0,95.0,,90.2,89.3,86.5,,81.7,67.5
2006,2006-07-01 00:00:00,Inglaterra,Portugal,0,0,Yes,Lose,Win,10.0,7.0,0.0,0.0,0.0,0.0,87.0,83.0,89.5,90.0,88.2,85.5,81.0,89.0
2006,2006-07-01 00:00:00,Brasil,Francia,0,1,No,Lose,Win,1.0,8.0,0.0,0.0,0.0,0.0,91.0,90.0,88.0,92.7,92.0,87.5,91.0,89.0
2006,2006-07-04 00:00:00,Alemania,Italia,0,2,No,Lose,Win,19.0,13.0,0.0,0.0,0.0,0.0,93.0,95.0,86.2,85.0,86.0,90.2,89.3,86.5
2006,2006-07-05 00:00:00,Portugal,Francia,0,1,No,Lose,Win,7.0,8.0,0.0,0.0,0.0,0.0,83.0,90.0,85.5,81.0,89.0,87.5,91.0,89.0
2006,2006-07-08 00:00:00,Alemania,Portugal,3,1,No,Win,Lose,19.0,7.0,0.0,0.0,0.0,0.0,93.0,83.0,86.2,85.0,86.0,85.5,81.0,89.0
2006,2006-07-09 00:00:00,Italia,Francia,1,1,Yes,Win,Lose,13.0,8.0,0.0,0.0,0.0,0.0,95.0,90.0,90.2,89.3,86.5,87.5,91.0,89.0
2010,2010-06-11 00:00:00,Sudáfrica,México,1,1,No,Draw,Draw,83.0,17.0,0.0,0.0,0.0,0.0,71.0,79.0,72.2,72.0,75.2,76.5,77.7,76.8
2010,2010-06-11 00:00:00,Uruguay,Francia,0,0,No,Draw,Draw,16.0,9.0,0.0,0.0,0.0,0.0,76.0,86.0,78.0,83.0,77.5,84.0,83.3,84.5
2010,2010-06-16 00:00:00,Sudáfrica,Uruguay,0,3,No,Lose,Win,83.0,16.0,0.0,0.0,0.0,0.0,71.0,76.0,72.2,72.0,75.2,78.0,83.0,77.5
2010,2010-06-17 00:00:00,Francia,México,0,2,No,Lose,Win,9.0,17.0,0.0,0.0,0.0,0.0,86.0,79.0,84.0,83.3,84.5,76.5,77.7,76.8
2010,2010-06-22 00:00:00,México,Uruguay,0,1,No,Lose,Win,17.0,16.0,0.0,0.0,0.0,0.0,79.0,76.0,76.5,77.7,76.8,78.0,83.0,77.5
2010,2010-06-22 00:00:00,Francia,Sudáfrica,1,2,No,Lose,Win,9.0,83.0,0.0,0.0,0.0,0.0,86.0,71.0,84.0,83.3,84.5,72.2,72.0,75.2
2010,2010-06-12 00:00:00,Corea del Sur,Grecia,2,0,No,Win,Lose,47.0,13.0,0.0,0.0,0.0,0.0,73.0,79.0,71.2,71.3,73.8,76.0,78.0,78.5
2010,2010-06-12 00:00:00,Argentina,Nigeria,1,0,No,Win,Lose,7.0,21.0,0.0,0.0,0.0,0.0,78.0,,82.5,87.3,83.8,75.5,79.0,75.2
2010,2010-06-17 00:00:00,Argentina,Corea del Sur,4,1,No,Win,Lose,7.0,47.0,0.0,0.0,0.0,0.0,78.0,73.0,82.5,87.3,83.8,71.2,71.3,73.8
2010,2010-06-17 00:00:00,Grecia,Nigeria,2,1,No,Win,Lose,13.0,21.0,0.0,0.0,0.0,0.0,79.0,,76.0,78.0,78.5,75.5,79.0,75.2
2010,2010-06-22 00:00:00,Grecia,Argentina,0,2,No,Lose,Win,13.0,7.0,0.0,0.0,0.0,0.0,79.0,78.0,76.0,78.0,78.5,82.5,87.3,83.8
2010,2010-06-22 00:00:00,Nigeria,Corea del Sur,2,2,No,Draw,Draw,21.0,47.0,0.0,0.0,0.0,0.0,,73.0,75.5,79.0,75.2,71.2,71.3,73.8
2010,2010-06-12 00:00:00,Inglaterra,Estados Unidos,1,1,No,Draw,Draw,8.0,14.0,0.0,0.0,0.0,0.0,81.0,82.0,85.2,85.0,85.8,73.8,73.7,78.2
2010,2010-06-13 00:00:00,Argelia,Eslovenia,0,1,No,Lose,Win,30.0,25.0,0.0,0.0,0.0,0.0,,78.0,72.5,73.7,75.5,70.2,72.7,71.8
2010,2010-06-18 00:00:00,Eslovenia,Estados Unidos,2,2,No,Draw,Draw,25.0,14.0,0.0,0.0,0.0,0.0,78.0,82.0,70.2,72.7,71.8,73.8,73.7,78.2
2010,2010-06-18 00:00:00,Inglaterra,Argelia,0,0,No,Draw,Draw,8.0,30.0,0.0,0.0,0.0,0.0,81.0,,85.2,85.0,85.8,72.5,73.7,75.5
2010,2010-06-23 00:00:00,Eslovenia,Inglaterra,0,1,No,Lose,Win,25.0,8.0,0.0,0.0,0.0,0.0,78.0,81.0,70.2,72.7,71.8,85.2,85.0,85.8
2010,2010-06-23 00:00:00,Estados Unidos,Argelia,1,0,No,Win,Lose,14.0,30.0,0.0,0.0,0.0,0.0,82.0,,73.8,73.7,78.2,72.5,73.7,75.5
2010,2010-06-13 00:00:00,Serbia,Ghana,0,1,No,Lose,Win,15.0,32.0,0.0,0.0,0.0,0.0,75.0,66.0,80.2,77.3,80.2,71.8,73.3,80.2
2010,2010-06-13 00:00:00,Alemania,Australia,4,0,No,Win,Lose,6.0,20.0,0.0,0.0,0.0,0.0,85.0,79.0,82.8,82.7,82.2,73.8,76.0,75.0
2010,2010-06-18 00:00:00,Alemania,Serbia,0,1,No,Lose,Win,6.0,15.0,0.0,0.0,0.0,0.0,85.0,75.0,82.8,82.7,82.2,80.2,77.3,80.2
2010,2010-06-19 00:00:00,Ghana,Australia,1,1,No,Draw,Draw,32.0,20.0,0.0,0.0,0.0,0.0,66.0,79.0,71.8,73.3,80.2,73.8,76.0,75.0
2010,2010-06-23 00:00:00,Ghana,Alemania,0,1,No,Lose,Win,32.0,6.0,0.0,0.0,0.0,0.0,66.0,85.0,71.8,73.3,80.2,82.8,82.7,82.2
2010,2010-06-23 00:00:00,Australia,Serbia,2,1,No,Win,Lose,20.0,15.0,0.0,0.0,0.0,0.0,79.0,75.0,73.8,76.0,75.0,80.2,77.3,80.2
2010,2010-06-14 00:00:00,Países Bajos,Dinamarca,2,0,No,Win,Lose,4.0,36.0,0.0,0.0,0.0,0.0,83.0,76.0,77.8,83.7,83.8,77.0,75.7,76.2
2010,2010-06-14 00:00:00,Japón,Camerún,1,0,No,Win,Lose,45.0,19.0,0.0,0.0,0.0,0.0,,81.0,60.0,66.7,76.2,75.2,78.0,78.5
2010,2010-06-19 00:00:00,Países Bajos,Japón,1,0,No,Win,Lose,4.0,45.0,0.0,0.0,0.0,0.0,83.0,,77.8,83.7,83.8,60.0,66.7,76.2
2010,2010-06-19 00:00:00,Camerún,Dinamarca,1,2,No,Lose,Win,19.0,36.0,0.0,0.0,0.0,0.0,81.0,76.0,75.2,78.0,78.5,77.0,75.7,76.2
2010,2010-06-24 00:00:00,Dinamarca,Japón,1,3,No,Lose,Win,36.0,45.0,0.0,0.0,0.0,0.0,76.0,,77.0,75.7,76.2,60.0,66.7,76.2
2010,2010-06-24 00:00:00,Camerún,Países Bajos,1,2,No,Lose,Win,19.0,4.0,0.0,0.0,0.0,0.0,81.0,83.0,75.2,78.0,78.5,77.8,83.7,83.8
2010,2010-06-14 00:00:00,Italia,Paraguay,1,1,No,Draw,Draw,5.0,31.0,0.0,0.0,0.0,0.0,88.0,76.0,83.8,85.3,84.0,74.8,80.3,73.0
2010,2010-06-15 00:00:00,Nueva Zelanda,Eslovaquia,1,1,No,Draw,Draw,78.0,34.0,0.0,0.0,0.0,0.0,60.0,77.0,64.5,66.0,61.2,74.0,77.7,74.8
2010,2010-06-20 00:00:00,Eslovaquia,Paraguay,0,2,No,Lose,Win,34.0,31.0,0.0,0.0,0.0,0.0,77.0,76.0,74.0,77.7,74.8,74.8,80.3,73.0
2010,2010-06-20 00:00:00,Italia,Nueva Zelanda,1,1,No,Draw,Draw,5.0,78.0,0.0,0.0,0.0,0.0,88.0,60.0,83.8,85.3,84.0,64.5,66.0,61.2
2010,2010-06-24 00:00:00,Eslovaquia,Italia,3,2,No,Win,Lose,34.0,5.0,0.0,0.0,0.0,0.0,77.0,88.0,74.0,77.7,74.8,83.8,85.3,84.0
2010,2010-06-24 00:00:00,Paraguay,Nueva Zelanda,0,0,No,Draw,Draw,31.0,78.0,0.0,0.0,0.0,0.0,76.0,60.0,74.8,80.3,73.0,64.5,66.0,61.2
2010,2010-06-15 00:00:00,Costa de Marfil,Portugal,0,0,No,Draw,Draw,27.0,3.0,0.0,0.0,0.0,0.0,73.0,79.0,74.8,83.3,80.0,82.0,84.3,82.8
2010,2010-06-15 00:00:00,Brasil,Corea del Norte,2,1,No,Win,Lose,1.0,105.0,0.0,0.0,0.0,0.0,89.0,,84.8,85.3,82.5,,,
2010,2010-06-20 00:00:00,Brasil,Costa de Marfil,3,1,No,Win,Lose,1.0,27.0,0.0,0.0,0.0,0.0,89.0,73.0,84.8,85.3,82.5,74.8,83.3,80.0
2010,2010-06-21 00:00:00,Portugal,Corea del Norte,7,0,No,Win,Lose,3.0,105.0,0.0,0.0,0.0,0.0,79.0,,82.0,84.3,82.8,,,
2010,2010-06-25 00:00:00,Portugal,Brasil,0,0,No,Draw,Draw,3.0,1.0,0.0,0.0,0.0,0.0,79.0,89.0,82.0,84.3,82.8,84.8,85.3,82.5
2010,2010-06-25 00:00:00,Corea del Norte,Costa de Marfil,0,3,No,Lose,Win,105.0,27.0,0.0,0.0,0.0,0.0,,73.0,,,,74.8,83.3,80.0
2010,2010-06-16 00:00:00,Honduras,Chile,0,1,No,Lose,Win,38.0,18.0,0.0,0.0,0.0,0.0,,75.0,,74.7,74.2,74.2,77.3,78.5
2010,2010-06-16 00:00:00,España,Suiza,0,1,No,Lose,Win,2.0,24.0,0.0,0.0,0.0,0.0,90.0,80.0,85.0,85.3,87.0,76.5,76.0,77.0
2010,2010-06-21 00:00:00,Chile,Suiza,1,0,No,Win,Lose,18.0,24.0,0.0,0.0,0.0,0.0,75.0,80.0,74.2,77.3,78.5,76.5,76.0,77.0
2010,2010-06-21 00:00:00,España,Honduras,2,0,No,Win,Lose,2.0,38.0,0.0,0.0,0.0,0.0,90.0,,85.0,85.3,87.0,,74.7,74.2
2010,2010-06-25 00:00:00,Chile,España,1,2,No,Lose,Win,18.0,2.0,0.0,0.0,0.0,0.0,75.0,90.0,74.2,77.3,78.5,85.0,85.3,87.0
2010,2010-06-25 00:00:00,Suiza,Honduras,0,0,No,Draw,Draw,24.0,38.0,0.0,0.0,0.0,0.0,80.0,,76.5,76.0,77.0,,74.7,74.2
2010,2010-06-26 00:00:00,Uruguay,Corea del Sur,2,1,No,Win,Lose,16.0,47.0,0.0,0.0,0.0,0.0,76.0,73.0,78.0,83.0,77.5,71.2,71.3,73.8
2010,2010-06-26 00:00:00,Estados Unidos,Ghana,1,2,No,Lose,Win,14.0,32.0,0.0,0.0,0.0,0.0,82.0,66.0,73.8,73.7,78.2,71.8,73.3,80.2
2010,2010-06-27 00:00:00,Alemania,Inglaterra,4,1,No,Win,Lose,6.0,8.0,0.0,0.0,0.0,0.0,85.0,81.0,82.8,82.7,82.2,85.2,85.0,85.8
2010,2010-06-27 00:00:00,Argentina,México,3,1,No,Win,Lose,7.0,17.0,0.0,0.0,0.0,0.0,78.0,79.0,82.5,87.3,83.8,76.5,77.7,76.8
2010,2010-06-28 00:00:00,Países Bajos,Eslovaquia,2,1,No,Win,Lose,4.0,34.0,0.0,0.0,0.0,0.0,83.0,77.0,77.8,83.7,83.8,74.0,77.7,74.8
2010,2010-06-28 00:00:00,Brasil,Chile,3,0,No,Win,Lose,1.0,18.0,0.0,0.0,0.0,0.0,89.0,75.0,84.8,85.3,82.5,74.2,77.3,78.5
2010,2010-06-29 00:00:00,Paraguay,Japón,0,0,Yes,Win,Lose,31.0,45.0,0.0,0.0,0.0,0.0,76.0,,74.8,80.3,73.0,60.0,66.7,76.2
2010,2010-06-29 00:00:00,España,Portugal,1,0,No,Win,Lose,2.0,3.0,0.0,0.0,0.0,0.0,90.0,79.0,85.0,85.3,87.0,82.0,84.3,82.8
2010,2010-07-02 00:00:00,Países Bajos,Brasil,2,1,No,Win,Lose,4.0,1.0,0.0,0.0,0.0,0.0,83.0,89.0,77.8,83.7,83.8,84.8,85.3,82.5
2010,2010-07-02 00:00:00,Uruguay,Ghana,1,1,Yes,Win,Lose,16.0,32.0,0.0,0.0,0.0,0.0,76.0,66.0,78.0,83.0,77.5,71.8,73.3,80.2
2010,2010-07-03 00:00:00,Argentina,Alemania,0,4,No,Lose,Win,7.0,6.0,0.0,0.0,0.0,0.0,78.0,85.0,82.5,87.3,83.8,82.8,82.7,82.2
2010,2010-07-03 00:00:00,Paraguay,España,0,1,No,Lose,Win,31.0,2.0,0.0,0.0,0.0,0.0,76.0,90.0,74.8,80.3,73.0,85.0,85.3,87.0
2010,2010-07-06 00:00:00,Uruguay,Países Bajos,2,3,No,Lose,Win,16.0,4.0,0.0,0.0,0.0,0.0,76.0,83.0,78.0,83.0,77.5,77.8,83.7,83.8
2010,2010-07-07 00:00:00,Alemania,España,0,1,No,Lose,Win,6.0,2.0,0.0,0.0,0.0,0.0,85.0,90.0,82.8,82.7,82.2,85.0,85.3,87.0
2010,2010-07-10 00:00:00,Uruguay,Alemania,2,3,No,Lose,Win,16.0,6.0,0.0,0.0,0.0,0.0,76.0,85.0,78.0,83.0,77.5,82.8,82.7,82.2
2010,2010-07-11 00:00:00,Países Bajos,España,0,1,No,Lose,Win,4.0,2.0,0.0,0.0,0.0,0.0,83.0,90.0,77.8,83.7,83.8,85.0,85.3,87.0
2014,2014-06-12 00:00:00,Brasil,Croacia,3,1,No,Win,Lose,3.0,18.0,1242.0,903.0,132.11515151515152,150.34684684684686,82.0,75.0,84.8,84.0,83.2,77.8,79.7,80.0
2014,2014-06-13 00:00:00,México,Camerún,1,0,No,Win,Lose,20.0,56.0,881.0,558.0,95.96596858638743,91.56387665198238,78.0,72.0,74.8,81.3,74.8,77.5,77.0,77.5
2014,2014-06-17 00:00:00,Brasil,México,0,0,No,Draw,Draw,3.0,20.0,1242.0,881.0,135.46827794561935,98.01566579634465,82.0,78.0,84.8,84.0,83.2,74.8,81.3,74.8
2014,2014-06-18 00:00:00,Camerún,Croacia,0,4,No,Lose,Win,56.0,18.0,558.0,903.0,93.60964912280701,153.7219730941704,72.0,75.0,77.5,77.0,77.5,77.8,79.7,80.0
2014,2014-06-23 00:00:00,Camerún,Brasil,1,4,No,Lose,Win,56.0,3.0,558.0,1242.0,95.63755458515284,138.8012048192771,72.0,82.0,77.5,77.0,77.5,84.8,84.0,83.2
2014,2014-06-23 00:00:00,Croacia,México,1,3,No,Lose,Win,18.0,20.0,903.0,881.0,157.06696428571428,100.0546875,75.0,78.0,77.8,79.7,80.0,74.8,81.3,74.8
2014,2014-06-13 00:00:00,España,Países Bajos,1,5,No,Lose,Win,1.0,15.0,1484.0,981.0,254.54509803921567,170.58943089430895,86.0,80.0,83.5,85.7,87.0,76.5,87.0,81.5
2014,2014-06-13 00:00:00,Chile,Australia,3,1,No,Win,Lose,14.0,62.0,1026.0,525.0,123.546875,108.33777777777777,81.0,77.0,73.2,78.7,80.0,69.0,72.0,71.8
2014,2014-06-18 00:00:00,Australia,Países Bajos,2,3,No,Lose,Win,62.0,15.0,525.0,981.0,110.18141592920354,173.87044534412956,77.0,80.0,69.0,72.0,71.8,76.5,87.0,81.5
2014,2014-06-18 00:00:00,España,Chile,0,2,No,Lose,Win,1.0,14.0,1484.0,1026.0,259.34765625,127.05836575875486,86.0,81.0,83.5,85.7,87.0,73.2,78.7,80.0
2014,2014-06-23 00:00:00,Australia,España,0,3,No,Lose,Win,62.0,1.0,525.0,1484.0,112.00881057268722,264.11284046692606,77.0,86.0,69.0,72.0,71.8,83.5,85.7,87.0
2014,2014-06-23 00:00:00,Países Bajos,Chile,2,0,No,Win,Lose,15.0,14.0,981.0,1026.0,177.125,130.54263565891472,80.0,81.0,76.5,87.0,81.5,73.2,78.7,80.0
2014,2014-06-14 00:00:00,Colombia,Grecia,3,0,No,Win,Lose,8.0,12.0,1137.0,1063.0,103.03731343283582,145.06550218340612,76.0,74.0,75.8,83.0,80.8,76.8,76.0,75.0
2014,2014-06-14 00:00:00,Costa de Marfil,Japón,2,1,No,Win,Lose,23.0,46.0,809.0,626.0,150.06034482758622,99.15189873417721,71.0,74.0,75.0,82.7,78.5,72.2,72.7,78.2
2014,2014-06-19 00:00:00,Colombia,Costa de Marfil,2,1,No,Win,Lose,8.0,23.0,1137.0,809.0,106.88104089219331,152.88841201716738,76.0,71.0,75.8,83.0,80.8,75.0,82.7,78.5
2014,2014-06-19 00:00:00,Japón,Grecia,0,0,No,Draw,Draw,46.0,12.0,626.0,1063.0,100.81388012618297,149.05652173913043,74.0,74.0,72.2,72.7,78.2,76.8,76.0,75.0
2014,2014-06-24 00:00:00,Japón,Colombia,1,4,No,Lose,Win,46.0,8.0,626.0,1137.0,102.46540880503144,110.6962962962963,74.0,76.0,72.2,72.7,78.2,75.8,83.0,80.8
2014,2014-06-24 00:00:00,Grecia,Costa de Marfil,2,1,No,Win,Lose,12.0,23.0,1063.0,809.0,153.01298701298703,155.69230769230768,74.0,71.0,76.8,76.0,75.0,75.0,82.7,78.5
2014,2014-06-14 00:00:00,Uruguay,Costa Rica,1,3,No,Lose,Win,7.0,28.0,1147.0,762.0,154.58264462809916,90.65656565656566,82.0,78.0,78.5,84.7,78.2,70.8,72.3,72.8
2014,2014-06-14 00:00:00,Inglaterra,Italia,1,2,No,Lose,Win,10.0,9.0,1090.0,1103.0,164.74458874458875,181.10358565737053,82.0,84.0,82.0,83.7,81.2,81.8,82.7,84.0
2014,2014-06-19 00:00:00,Uruguay,Inglaterra,2,1,No,Win,Lose,7.0,10.0,1147.0,1090.0,158.66666666666666,168.73275862068965,82.0,82.0,78.5,84.7,78.2,82.0,83.7,81.2
2014,2014-06-20 00:00:00,Italia,Costa Rica,0,1,No,Lose,Win,9.0,28.0,1103.0,762.0,184.76190476190476,92.90939597315436,84.0,78.0,81.8,82.7,84.0,70.8,72.3,72.8
2014,2014-06-24 00:00:00,Italia,Uruguay,0,1,No,Lose,Win,9.0,7.0,1103.0,1147.0,188.3913043478261,162.7172131147541,84.0,82.0,81.8,82.7,84.0,78.5,84.7,78.2
2014,2014-06-24 00:00:00,Costa Rica,Inglaterra,0,0,No,Draw,Draw,28.0,10.0,762.0,1090.0,95.14715719063545,172.68669527896995,78.0,82.0,70.8,72.3,72.8,82.0,83.7,81.2
2014,2014-06-15 00:00:00,Suiza,Ecuador,2,1,No,Win,Lose,6.0,26.0,1148.0,791.0,122.63414634146342,100.21343873517786,80.0,70.0,77.0,76.3,78.8,68.0,74.0,76.8
2014,2014-06-15 00:00:00,Francia,Honduras,3,0,No,Win,Lose,17.0,33.0,913.0,731.0,127.12977099236642,86.08487084870849,84.0,,81.0,82.3,85.0,70.8,,71.5
2014,2014-06-20 00:00:00,Suiza,Francia,2,5,No,Lose,Win,6.0,17.0,1148.0,913.0,127.6116504854369,130.11787072243345,80.0,84.0,77.0,76.3,78.8,81.0,82.3,85.0
2014,2014-06-20 00:00:00,Honduras,Ecuador,1,2,No,Lose,Win,33.0,26.0,731.0,791.0,88.45588235294117,102.93307086614173,,70.0,70.8,,71.5,68.0,74.0,76.8
